timestamp_utc,model,model_sha256,requested_device,execution_provider,runtime,runtime_version,inference_precision,host_arch,host_os,backend_name,runs,cache_dir,load_seconds,cold_load_seconds,hot_load_seconds,mean_infer_ms,median_infer_ms,p90_infer_ms,model_size_mb,eval_samples,correct,accuracy,max_abs_p_diff,ep_nodes,cpu_nodes,cpu_offload_pct,cpu_offload_ops,power_source,eval_detail,status,requested_provider,resolved_provider,fallback_occurred,provider_attempts,measurement_purpose,execution_profile,graph_role,environment_snapshot_id,model_compilation_provenance_ids,error
2026-07-14T15:02:14Z,fakeaudio,549143bc35c75f7f531dc900a901a5f6c8835d47de3cf833ab2579f8be72dcbb,GPU,DmlExecutionProvider,windows-ml,1.24.6,preferred,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64-winml\auto\fakeaudio\whole-fp32\gpu,0.431397,0.431397,0.38112,67.1674,66.5546,71.8259,127.845,5,3,0.6,3.56091e-07,4,1,20,Resize x1,battery,deepfake_1|deepfake|deepfake|0.999951|0.999951;deepfake_2|deepfake|deepfake|0.998115|0.998115;real_1|real|deepfake|0.999452|0.999452;real_2|real|deepfake|0.998430|0.998430;real_3|real|real|0.004814|0.004814,ok,auto,DmlExecutionProvider,false,"[{""provider"":""WindowsML:PREFER_GPU"",""success"":true,""error"":""""}]",latency,whole-fp32,whole,e495893097432d9a76bf,7f9857104c641bdf9bbc,
2026-07-14T15:03:10Z,tsc,90f2ed1b3f1a469f36e416ceeb6121da8de72152f69c61e5a14865ee045834e0,CPU,CPUExecutionProvider,windows-ml,1.24.6,f32,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64-winml\auto\tsc\whole-fp32\cpu,0.379134,0.379134,0.379335,132.635,124.983,149.914,328.565,15,14,0.933333,1.51995e-06,0,219,100,"Add x8, Cast x4, CumSum x1, Equal x1, Expand x1, FusedGemm x1, FusedMatMul x6, Gather x3, Gelu x6, Gemm x37, MatMul x6, Mul x1, Not x1, Reshape x96, SkipLayerNormalization x13, Softmax x6, Sub x1, Transpose x24, Unsqueeze x2, Where x1",battery,scam_0|scam|clean|0.036888|0.036887;scam_1|scam|scam|0.999978|0.999978;scam_2|scam|scam|0.909333|0.909333;scam_3|scam|scam|0.999245|0.999245;scam_4|scam|scam|0.999844|0.999844;scam_5|scam|scam|0.990409|0.990409;scam_6|scam|scam|0.972070|0.972070;scam_7|scam|scam|0.940432|0.940434;clean_8|clean|clean|0.000001|0.000001;clean_9|clean|clean|0.000002|0.000002;clean_10|clean|clean|0.000003|0.000003;clean_11|clean|clean|0.000003|0.000003;clean_12|clean|clean|0.013058|0.013057;clean_13|clean|clean|0.000701|0.000701;clean_14|clean|clean|0.001439|0.001439,ok,auto,CPUExecutionProvider,false,"[{""provider"":""WindowsML:PREFER_CPU"",""success"":true,""error"":""""}]",latency,whole-fp32,whole,e495893097432d9a76bf,7dc8fca11d403ad958a9,
2026-07-14T15:03:22Z,fakeaudio,549143bc35c75f7f531dc900a901a5f6c8835d47de3cf833ab2579f8be72dcbb,CPU,CPUExecutionProvider,windows-ml,1.24.6,f32,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64-winml\auto\fakeaudio\whole-fp32\cpu,0.290939,0.290939,0.275934,92.4219,92.3913,100.002,127.845,5,3,0.6,1.84126e-08,0,511,100,"Add x41, BatchNormalization x1, Clip x1, Concat x23, Conv x3, Div x1, Flatten x1, FusedGemm x2, FusedMatMul x12, Gelu x13, Gemm x50, GlobalAveragePool x1, LayerNormalization x29, Log x1, MatMul x17, Mul x1, Pad x1, Pow x2, Reshape x151, Resize x1, SkipLayerNormalization x1, Slice x18, Softmax x12, Split x32, Squeeze x36, Transpose x57, Unsqueeze x3",battery,deepfake_1|deepfake|deepfake|0.999951|0.999951;deepfake_2|deepfake|deepfake|0.998115|0.998115;real_1|real|deepfake|0.999452|0.999452;real_2|real|deepfake|0.998430|0.998430;real_3|real|real|0.004814|0.004814,ok,auto,CPUExecutionProvider,false,"[{""provider"":""WindowsML:PREFER_CPU"",""success"":true,""error"":""""}]",latency,whole-fp32,whole,e495893097432d9a76bf,bca43c31cf985c4b297a,
2026-07-14T15:04:12Z,tsc,90f2ed1b3f1a469f36e416ceeb6121da8de72152f69c61e5a14865ee045834e0,NPU,QNNExecutionProvider,onnxruntime-qnn,1.24.4,preferred,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64\auto\tsc\whole-fp32\npu,15.8913,15.8913,1.31578,19.6509,19.4945,20.3506,328.565,15,14,0.933333,0.0473105,1,0,0,,battery,scam_0|scam|clean|0.022977|0.036887;scam_1|scam|scam|0.999977|0.999978;scam_2|scam|scam|0.899298|0.909333;scam_3|scam|scam|0.999205|0.999245;scam_4|scam|scam|0.999831|0.999844;scam_5|scam|scam|0.986623|0.990409;scam_6|scam|scam|0.971211|0.972070;scam_7|scam|scam|0.893123|0.940434;clean_8|clean|clean|0.000001|0.000001;clean_9|clean|clean|0.000002|0.000002;clean_10|clean|clean|0.000003|0.000003;clean_11|clean|clean|0.000003|0.000003;clean_12|clean|clean|0.008864|0.013057;clean_13|clean|clean|0.000695|0.000701;clean_14|clean|clean|0.001793|0.001439,ok,auto,QNNExecutionProvider,false,"[{""provider"":""QNNExecutionProvider"",""success"":true,""error"":""""}]",latency,whole-fp32,whole,f1ad030700a3a0c54b7b,6c85d8f3b09a44cae9f0,
2026-07-14T15:04:38Z,fakeaudio-bb-fp32,e4623e7ee2f3847b90f99f423bd8fa73168cf5d4a936a3c26433483fdf0752a5,NPU,QNNExecutionProvider,onnxruntime-qnn,1.24.4,preferred,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64\auto\fakeaudio\npu-split-generic\npu,11.7812,11.7812,0.966847,114.429,114.07,119.482,123.676,5,3,0.6,0.000839169,1,0,0,,battery,deepfake_1|deepfake|deepfake|0.999947|0.999951;deepfake_2|deepfake|deepfake|0.998062|0.998115;real_1|real|deepfake|0.999474|0.999452;real_2|real|deepfake|0.998221|0.998430;real_3|real|real|0.005653|0.004814,ok,auto,QNNExecutionProvider,false,"[{""provider"":""QNNExecutionProvider"",""success"":true,""error"":""""}]",latency,npu-split-generic,backbone,f1ad030700a3a0c54b7b,10d0b03148d9f267c509;1449070a673244b7eee6,
2026-07-14T15:05:29Z,tsc,90f2ed1b3f1a469f36e416ceeb6121da8de72152f69c61e5a14865ee045834e0,GPU,DmlExecutionProvider,onnxruntime-directml,1.24.4,f32,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64\auto\tsc\whole-fp32\gpu,0.656948,0.656948,0.628941,92.2508,91.2523,96.7367,328.565,15,14,0.933333,1.07501e-06,1,0,0,,battery,scam_0|scam|clean|0.036887|0.036887;scam_1|scam|scam|0.999978|0.999978;scam_2|scam|scam|0.909333|0.909333;scam_3|scam|scam|0.999245|0.999245;scam_4|scam|scam|0.999844|0.999844;scam_5|scam|scam|0.990408|0.990409;scam_6|scam|scam|0.972070|0.972070;scam_7|scam|scam|0.940433|0.940434;clean_8|clean|clean|0.000001|0.000001;clean_9|clean|clean|0.000002|0.000002;clean_10|clean|clean|0.000003|0.000003;clean_11|clean|clean|0.000003|0.000003;clean_12|clean|clean|0.013058|0.013057;clean_13|clean|clean|0.000701|0.000701;clean_14|clean|clean|0.001440|0.001439,ok,auto,DmlExecutionProvider,false,"[{""provider"":""DmlExecutionProvider"",""success"":true,""error"":""""}]",latency,whole-fp32,whole,f1ad030700a3a0c54b7b,753131d0b0361fe6cdbf,
2026-07-14T15:05:37Z,fakeaudio,549143bc35c75f7f531dc900a901a5f6c8835d47de3cf833ab2579f8be72dcbb,GPU,DmlExecutionProvider,onnxruntime-directml,1.24.4,f32,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64\auto\fakeaudio\whole-fp32\gpu,0.447045,0.447045,0.461434,66.0363,68.0077,73.5271,127.845,5,3,0.6,3.56091e-07,4,1,20,Resize x1,battery,deepfake_1|deepfake|deepfake|0.999951|0.999951;deepfake_2|deepfake|deepfake|0.998115|0.998115;real_1|real|deepfake|0.999452|0.999452;real_2|real|deepfake|0.998430|0.998430;real_3|real|real|0.004814|0.004814,ok,auto,DmlExecutionProvider,false,"[{""provider"":""DmlExecutionProvider"",""success"":true,""error"":""""}]",latency,whole-fp32,whole,f1ad030700a3a0c54b7b,35efbef94033d64c6c7d,
2026-07-14T15:06:36Z,tsc,90f2ed1b3f1a469f36e416ceeb6121da8de72152f69c61e5a14865ee045834e0,CPU,CPUExecutionProvider,onnxruntime,1.24.4,f32,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64\auto\tsc\whole-fp32\cpu,0.365461,0.365461,0.379313,134.646,83.9012,142.324,328.565,15,14,0.933333,1.51995e-06,0,219,100,"Add x8, Cast x4, CumSum x1, Equal x1, Expand x1, FusedGemm x1, FusedMatMul x6, Gather x3, Gelu x6, Gemm x37, MatMul x6, Mul x1, Not x1, Reshape x96, SkipLayerNormalization x13, Softmax x6, Sub x1, Transpose x24, Unsqueeze x2, Where x1",battery,scam_0|scam|clean|0.036888|0.036887;scam_1|scam|scam|0.999978|0.999978;scam_2|scam|scam|0.909333|0.909333;scam_3|scam|scam|0.999245|0.999245;scam_4|scam|scam|0.999844|0.999844;scam_5|scam|scam|0.990409|0.990409;scam_6|scam|scam|0.972070|0.972070;scam_7|scam|scam|0.940432|0.940434;clean_8|clean|clean|0.000001|0.000001;clean_9|clean|clean|0.000002|0.000002;clean_10|clean|clean|0.000003|0.000003;clean_11|clean|clean|0.000003|0.000003;clean_12|clean|clean|0.013058|0.013057;clean_13|clean|clean|0.000701|0.000701;clean_14|clean|clean|0.001439|0.001439,ok,auto,CPUExecutionProvider,false,"[{""provider"":""CPUExecutionProvider"",""success"":true,""error"":""""}]",latency,whole-fp32,whole,f1ad030700a3a0c54b7b,990a4bae26e0e7c938d8,
2026-07-14T15:06:52Z,fakeaudio,549143bc35c75f7f531dc900a901a5f6c8835d47de3cf833ab2579f8be72dcbb,CPU,CPUExecutionProvider,onnxruntime,1.24.4,f32,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64\auto\fakeaudio\whole-fp32\cpu,0.269992,0.269992,0.276381,129.52,74.9351,168.618,127.845,5,3,0.6,1.84126e-08,0,511,100,"Add x41, BatchNormalization x1, Clip x1, Concat x23, Conv x3, Div x1, Flatten x1, FusedGemm x2, FusedMatMul x12, Gelu x13, Gemm x50, GlobalAveragePool x1, LayerNormalization x29, Log x1, MatMul x17, Mul x1, Pad x1, Pow x2, Reshape x151, Resize x1, SkipLayerNormalization x1, Slice x18, Softmax x12, Split x32, Squeeze x36, Transpose x57, Unsqueeze x3",battery,deepfake_1|deepfake|deepfake|0.999951|0.999951;deepfake_2|deepfake|deepfake|0.998115|0.998115;real_1|real|deepfake|0.999452|0.999452;real_2|real|deepfake|0.998430|0.998430;real_3|real|real|0.004814|0.004814,ok,auto,CPUExecutionProvider,false,"[{""provider"":""CPUExecutionProvider"",""success"":true,""error"":""""}]",latency,whole-fp32,whole,f1ad030700a3a0c54b7b,8f33c8b7fe2510aebea1,
2026-07-14T15:08:01Z,tsc,90f2ed1b3f1a469f36e416ceeb6121da8de72152f69c61e5a14865ee045834e0,NPU,QNNExecutionProvider,windows-ml,1.24.6,preferred,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64-winml\auto\tsc\whole-fp32\npu,11.7351,11.7351,11.8739,21.2884,20.4277,22.8089,328.565,15,14,0.933333,0.0473105,1,0,0,,battery,scam_0|scam|clean|0.022977|0.036887;scam_1|scam|scam|0.999977|0.999978;scam_2|scam|scam|0.899298|0.909333;scam_3|scam|scam|0.999205|0.999245;scam_4|scam|scam|0.999831|0.999844;scam_5|scam|scam|0.986623|0.990409;scam_6|scam|scam|0.971211|0.972070;scam_7|scam|scam|0.893123|0.940434;clean_8|clean|clean|0.000001|0.000001;clean_9|clean|clean|0.000002|0.000002;clean_10|clean|clean|0.000003|0.000003;clean_11|clean|clean|0.000003|0.000003;clean_12|clean|clean|0.008864|0.013057;clean_13|clean|clean|0.000695|0.000701;clean_14|clean|clean|0.001793|0.001439,ok,auto,QNNExecutionProvider,false,"[{""provider"":""WindowsML:PREFER_NPU"",""success"":true,""error"":""""}]",latency,whole-fp32,whole,3c8df135150671d4afd9,c4bef8e70b107c766f9f,
2026-07-14T15:08:34Z,fakeaudio-bb-fp32,e4623e7ee2f3847b90f99f423bd8fa73168cf5d4a936a3c26433483fdf0752a5,NPU,QNNExecutionProvider,windows-ml,1.24.6,preferred,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64-winml\auto\fakeaudio\npu-split-generic\npu,10.0078,10.0078,10.1821,111.093,110.763,112.228,123.676,5,3,0.6,0.000839169,1,0,0,,battery,deepfake_1|deepfake|deepfake|0.999947|0.999951;deepfake_2|deepfake|deepfake|0.998062|0.998115;real_1|real|deepfake|0.999474|0.999452;real_2|real|deepfake|0.998221|0.998430;real_3|real|real|0.005653|0.004814,ok,auto,QNNExecutionProvider,false,"[{""provider"":""WindowsML:PREFER_NPU"",""success"":true,""error"":""""}]",latency,npu-split-generic,backbone,3c8df135150671d4afd9,918f2a7d2779529e8afa;24eb1b133cc5dcf8051e,
2026-07-14T15:09:25Z,tsc,90f2ed1b3f1a469f36e416ceeb6121da8de72152f69c61e5a14865ee045834e0,GPU,DmlExecutionProvider,windows-ml,1.24.6,preferred,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64-winml\auto\tsc\whole-fp32\gpu,0.580268,0.580268,0.552786,91.3792,90.99,93.6854,328.565,15,14,0.933333,1.07501e-06,1,0,0,,battery,scam_0|scam|clean|0.036887|0.036887;scam_1|scam|scam|0.999978|0.999978;scam_2|scam|scam|0.909333|0.909333;scam_3|scam|scam|0.999245|0.999245;scam_4|scam|scam|0.999844|0.999844;scam_5|scam|scam|0.990408|0.990409;scam_6|scam|scam|0.972070|0.972070;scam_7|scam|scam|0.940433|0.940434;clean_8|clean|clean|0.000001|0.000001;clean_9|clean|clean|0.000002|0.000002;clean_10|clean|clean|0.000003|0.000003;clean_11|clean|clean|0.000003|0.000003;clean_12|clean|clean|0.013058|0.013057;clean_13|clean|clean|0.000701|0.000701;clean_14|clean|clean|0.001440|0.001439,ok,auto,DmlExecutionProvider,false,"[{""provider"":""WindowsML:PREFER_GPU"",""success"":true,""error"":""""}]",latency,whole-fp32,whole,3c8df135150671d4afd9,88e40a3f6795165d6722,
2026-07-14T15:09:33Z,fakeaudio,549143bc35c75f7f531dc900a901a5f6c8835d47de3cf833ab2579f8be72dcbb,GPU,DmlExecutionProvider,windows-ml,1.24.6,preferred,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64-winml\auto\fakeaudio\whole-fp32\gpu,0.463189,0.463189,0.418154,64.9328,65.7927,73.4898,127.845,5,3,0.6,3.56091e-07,4,1,20,Resize x1,battery,deepfake_1|deepfake|deepfake|0.999951|0.999951;deepfake_2|deepfake|deepfake|0.998115|0.998115;real_1|real|deepfake|0.999452|0.999452;real_2|real|deepfake|0.998430|0.998430;real_3|real|real|0.004814|0.004814,ok,auto,DmlExecutionProvider,false,"[{""provider"":""WindowsML:PREFER_GPU"",""success"":true,""error"":""""}]",latency,whole-fp32,whole,3c8df135150671d4afd9,68d711836425cce240c4,
2026-07-14T15:10:26Z,tsc,90f2ed1b3f1a469f36e416ceeb6121da8de72152f69c61e5a14865ee045834e0,CPU,CPUExecutionProvider,windows-ml,1.24.6,f32,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64-winml\auto\tsc\whole-fp32\cpu,0.389783,0.389783,0.38258,123.029,117.602,145.642,328.565,15,14,0.933333,1.51995e-06,0,219,100,"Add x8, Cast x4, CumSum x1, Equal x1, Expand x1, FusedGemm x1, FusedMatMul x6, Gather x3, Gelu x6, Gemm x37, MatMul x6, Mul x1, Not x1, Reshape x96, SkipLayerNormalization x13, Softmax x6, Sub x1, Transpose x24, Unsqueeze x2, Where x1",battery,scam_0|scam|clean|0.036888|0.036887;scam_1|scam|scam|0.999978|0.999978;scam_2|scam|scam|0.909333|0.909333;scam_3|scam|scam|0.999245|0.999245;scam_4|scam|scam|0.999844|0.999844;scam_5|scam|scam|0.990409|0.990409;scam_6|scam|scam|0.972070|0.972070;scam_7|scam|scam|0.940432|0.940434;clean_8|clean|clean|0.000001|0.000001;clean_9|clean|clean|0.000002|0.000002;clean_10|clean|clean|0.000003|0.000003;clean_11|clean|clean|0.000003|0.000003;clean_12|clean|clean|0.013058|0.013057;clean_13|clean|clean|0.000701|0.000701;clean_14|clean|clean|0.001439|0.001439,ok,auto,CPUExecutionProvider,false,"[{""provider"":""WindowsML:PREFER_CPU"",""success"":true,""error"":""""}]",latency,whole-fp32,whole,3c8df135150671d4afd9,5e180619debf52aa87c4,
2026-07-14T15:10:38Z,fakeaudio,549143bc35c75f7f531dc900a901a5f6c8835d47de3cf833ab2579f8be72dcbb,CPU,CPUExecutionProvider,windows-ml,1.24.6,f32,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64-winml\auto\fakeaudio\whole-fp32\cpu,0.267938,0.267938,0.245027,102.748,103.177,108.175,127.845,5,3,0.6,1.84126e-08,0,511,100,"Add x41, BatchNormalization x1, Clip x1, Concat x23, Conv x3, Div x1, Flatten x1, FusedGemm x2, FusedMatMul x12, Gelu x13, Gemm x50, GlobalAveragePool x1, LayerNormalization x29, Log x1, MatMul x17, Mul x1, Pad x1, Pow x2, Reshape x151, Resize x1, SkipLayerNormalization x1, Slice x18, Softmax x12, Split x32, Squeeze x36, Transpose x57, Unsqueeze x3",battery,deepfake_1|deepfake|deepfake|0.999951|0.999951;deepfake_2|deepfake|deepfake|0.998115|0.998115;real_1|real|deepfake|0.999452|0.999452;real_2|real|deepfake|0.998430|0.998430;real_3|real|real|0.004814|0.004814,ok,auto,CPUExecutionProvider,false,"[{""provider"":""WindowsML:PREFER_CPU"",""success"":true,""error"":""""}]",latency,whole-fp32,whole,3c8df135150671d4afd9,f85c21df87d53564271f,
2026-07-14T15:11:37Z,tsc,90f2ed1b3f1a469f36e416ceeb6121da8de72152f69c61e5a14865ee045834e0,NPU,QNNExecutionProvider,onnxruntime-qnn,1.24.4,preferred,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64\auto\tsc\whole-fp32\npu,23.7858,23.7858,1.67057,19.7293,19.4215,20.4044,328.565,15,14,0.933333,0.0473105,1,0,0,,battery,scam_0|scam|clean|0.022977|0.036887;scam_1|scam|scam|0.999977|0.999978;scam_2|scam|scam|0.899298|0.909333;scam_3|scam|scam|0.999205|0.999245;scam_4|scam|scam|0.999831|0.999844;scam_5|scam|scam|0.986623|0.990409;scam_6|scam|scam|0.971211|0.972070;scam_7|scam|scam|0.893123|0.940434;clean_8|clean|clean|0.000001|0.000001;clean_9|clean|clean|0.000002|0.000002;clean_10|clean|clean|0.000003|0.000003;clean_11|clean|clean|0.000003|0.000003;clean_12|clean|clean|0.008864|0.013057;clean_13|clean|clean|0.000695|0.000701;clean_14|clean|clean|0.001793|0.001439,ok,auto,QNNExecutionProvider,false,"[{""provider"":""QNNExecutionProvider"",""success"":true,""error"":""""}]",latency,whole-fp32,whole,ad05d5ec569e4fc7eb5c,80ba588d7b800917237e,
2026-07-14T15:12:09Z,fakeaudio-bb-fp32,e4623e7ee2f3847b90f99f423bd8fa73168cf5d4a936a3c26433483fdf0752a5,NPU,QNNExecutionProvider,onnxruntime-qnn,1.24.4,preferred,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64\auto\fakeaudio\npu-split-generic\npu,17.7487,17.7487,1.14278,113.077,114.202,115.718,123.676,5,3,0.6,0.000839169,1,0,0,,battery,deepfake_1|deepfake|deepfake|0.999947|0.999951;deepfake_2|deepfake|deepfake|0.998062|0.998115;real_1|real|deepfake|0.999474|0.999452;real_2|real|deepfake|0.998221|0.998430;real_3|real|real|0.005653|0.004814,ok,auto,QNNExecutionProvider,false,"[{""provider"":""QNNExecutionProvider"",""success"":true,""error"":""""}]",latency,npu-split-generic,backbone,ad05d5ec569e4fc7eb5c,b1a8c55e32597c985fbd;f32a68beb3d7d65b2d49,
2026-07-14T15:13:05Z,tsc,90f2ed1b3f1a469f36e416ceeb6121da8de72152f69c61e5a14865ee045834e0,GPU,DmlExecutionProvider,onnxruntime-directml,1.24.4,f32,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64\auto\tsc\whole-fp32\gpu,0.820489,0.820489,0.858132,92.6329,91.3973,95.6602,328.565,15,14,0.933333,1.07501e-06,1,0,0,,battery,scam_0|scam|clean|0.036887|0.036887;scam_1|scam|scam|0.999978|0.999978;scam_2|scam|scam|0.909333|0.909333;scam_3|scam|scam|0.999245|0.999245;scam_4|scam|scam|0.999844|0.999844;scam_5|scam|scam|0.990408|0.990409;scam_6|scam|scam|0.972070|0.972070;scam_7|scam|scam|0.940433|0.940434;clean_8|clean|clean|0.000001|0.000001;clean_9|clean|clean|0.000002|0.000002;clean_10|clean|clean|0.000003|0.000003;clean_11|clean|clean|0.000003|0.000003;clean_12|clean|clean|0.013058|0.013057;clean_13|clean|clean|0.000701|0.000701;clean_14|clean|clean|0.001440|0.001439,ok,auto,DmlExecutionProvider,false,"[{""provider"":""DmlExecutionProvider"",""success"":true,""error"":""""}]",latency,whole-fp32,whole,ad05d5ec569e4fc7eb5c,c47caa629c987861da87,
2026-07-14T15:13:14Z,fakeaudio,549143bc35c75f7f531dc900a901a5f6c8835d47de3cf833ab2579f8be72dcbb,GPU,DmlExecutionProvider,onnxruntime-directml,1.24.4,f32,arm64,Windows 11 (build 26200),ONNX Runtime (classifier),20,C:\Projects\whisper-npu-hal\build\cache\benchmark\ARM64\auto\fakeaudio\whole-fp32\gpu,0.639803,0.639803,0.616291,68.03,68.7548,75.2917,127.845,5,3,0.6,3.56091e-07,4,1,20,Resize x1,battery,deepfake_1|deepfake|deepfake|0.999951|0.999951;deepfake_2|deepfake|deepfake|0.998115|0.998115;real_1|real|deepfake|0.999452|0.999452;real_2|real|deepfake|0.998430|0.998430;real_3|real|real|0.004814|0.004814,ok,auto,DmlExecutionProvider,false,"[{""provider"":""DmlExecutionProvider"",""success"":true,""error"":""""}]",latency,whole-fp32,whole,ad05d5ec569e4fc7eb5c,c4bc4a14efb05c424153,
